1530 1 -5.38458e-15 -0.04 1.44969e-29 0.02 0.02
1535 0.5 -0.15 -0.02 0.01125 0.005 0.01625
1540 -0.5 -0.15 0.02 0.01125 0.005 0.01625
1545 -1 5.41234e-15 0.04 1.46467e-29 0.02 0.02
1550 -0.5 0.15 0.02 0.01125 0.005 0.01625
1555 0.5 0.15 -0.02 0.01125 0.005 0.01625
1560 1 -5.4956e-15 -0.04 1.51008e-29 0.02 0.02
1565 0.5 -0.15 -0.02 0.01125 0.005 0.01625
1570 -0.5 -0.15 0.02 0.01125 0.005 0.01625
1575 -1 5.55112e-15 0.04 1.54074e-29 0.02 0.02
1580 -0.5 0.15 0.02 0.01125 0.005 0.01625
1585 0.5 0.15 -0.02 0.01125 0.005 0.01625
1590 1 -5.60663e-15 -0.04 1.57171e-29 0.02 0.02
1595 0.5 -0.15 -0.02 0.01125 0.005 0.01625
1600 -0.5 -0.15 0.02 0.01125 0.005 0.01625
1605 -1 5.66214e-15 0.04 1.60299e-29 0.02 0.02
1610 -0.5 0.15 0.02 0.01125 0.005 0.01625
1615 0.5 0.15 -0.02 0.01125 0.005 0.01625
1620 1 -5.71765e-15 -0.04 1.63458e-29 0.02 0.02
1625 0.5 -0.15 -0.02 0.01125 0.005 0.01625
1630 -0.5 -0.15 0.02 0.01125 0.005 0.01625
1635 -1 5.77316e-15 0.04 1.66647e-29 0.02 0.02
1640 -0.5 0.15 0.02 0.01125 0.005 0.01625
1645 0.5 0.15 -0.02 0.01125 0.005 0.01625
1650 1 -5.85643e-15 -0.04 1.71489e-29 0.02 0.02
1655 0.5 -0.15 -0.02 0.01125 0.005 0.01625
1660 -0.5 -0.15 0.02 0.01125 0.005 0.01625
1665 -1 5.88418e-15 0.04 1.73118e-29 0.02 0.02
1670 -0.5 0.15 0.02 0.01125 0.005 0.01625
1675 0.5 0.15 -0.02 0.01125 0.005 0.01625
1680 1 -5.93969e-15 -0.04 1.764e-29 0.02 0.02
1685 0.5 -0.15 -0.02 0.01125 0.005 0.01625
1690 -0.5 -0.15 0.02 0.01125 0.005 0.01625
1695 -1 5.96745e-15 0.04 1.78052e-29 0.02 0.02
1700 -0.5 0.15 0.02 0.01125 0.005 0.01625
1705 0.5 0.15 -0.02 0.01125 0.005 0.01625
1710 1 -6.02296e-15 -0.04 1.8138e-29 0.02 0.02
1715 0.5 -0.15 -0.02 0.01125 0.005 0.01625
1720 -0.5 -0.15 0.02 0.01125 0.005 0.01625
1725 -1 6.05072e-15 0.04 1.83056e-29 0.02 0.02
1730 -0.5 0.15 0.02 0.01125 0.005 0.01625
1735 0.5 0.15 -0.02 0.01125 0.005 0.01625
1740 1 -6.07847e-15 -0.04 1.84739e-29 0.02 0.02
1745 0.5 -0.15 -0.02 0.01125 0.005 0.01625
1750 -0.5 -0.15 0.02 0.01125 0.005 0.01625
1755 -1 6.13398e-15 0.04 1.88129e-29 0.02 0.02
1760 -0.5 0.15 0.02 0.01125 0.005 0.01625
1765 0.5 0.15 -0.02 0.01125 0.005 0.01625
1770 1 -6.16174e-15 -0.04 1.89835e-29 0.02 0.02
1775 0.5 -0.15 -0.02 0.01125 0.005 0.01625
1780 -0.5 -0.15 0.02 0.01125 0.005 0.01625
1785 -1 6.18949e-15 0.04 1.91549e-29 0.02 0.02
1790 -0.5 0.15 0.02 0.01125 0.005 0.01625
1795 0.5 0.15 -0.02 0.01125 0.005 0.01625
1800 1 -6.245e-15 -0.04 1.95e-29 0.02 0.02
1805 0.5 -0.15 -0.02 0.01125 0.005 0.01625
1810 -0.5 -0.15 0.02 0.01125 0.005 0.01625
1815 -1 6.27276e-15 0.04 1.96738e-29 0.02 0.02
1820 -0.5 0.15 0.02 0.01125 0.005 0.01625
1825 0.5 0.15 -0.02 0.01125 0.005 0.01625
1830 1 -6.32827e-15 -0.04 2.00235e-29 0.02 0.02
1835 0.5 -0.15 -0.02 0.01125 0.005 0.01625
1840 -0.5 -0.15 0.02 0.01125 0.005 0.01625
1845 -1 6.35603e-15 0.04 2.01995e-29 0.02 0.02
1850 -0.5 0.15 0.02 0.01125 0.005 0.01625
1855 0.5 0.15 -0.02 0.01125 0.005 0.01625
1860 1 -6.41154e-15 -0.04 2.05539e-29 0.02 0.02
1865 0.5 -0.15 -0.02 0.01125 0.005 0.01625
1870 -0.5 -0.15 0.02 0.01125 0.005 0.01625
1875 -1 6.52256e-15 0.04 2.12719e-29 0.02 0.02
1880 -0.5 0.15 0.02 0.01125 0.005 0.01625
1885 0.5 0.15 -0.02 0.01125 0.005 0.01625
1890 1 -6.60583e-15 -0.04 2.18185e-29 0.02 0.02
1895 0.5 -0.15 -0.02 0.01125 0.005 0.01625
1900 -0.5 -0.15 0.02 0.01125 0.005 0.01625
1905 -1 6.68909e-15 0.04 2.2372e-29 0.02 0.02
1910 -0.5 0.15 0.02 0.01125 0.005 0.01625
1915 0.5 0.15 -0.02 0.01125 0.005 0.01625
1920 1 -6.7446e-15 -0.04 2.27448e-29 0.02 0.02
1925 0.5 -0.15 -0.02 0.01125 0.005 0.01625
1930 -0.5 -0.15 0.02 0.01125 0.005 0.01625
1935 -1 6.80012e-15 0.04 2.31208e-29 0.02 0.02
1940 -0.5 0.15 0.02 0.01125 0.005 0.01625
1945 0.5 0.15 -0.02 0.01125 0.005 0.01625
1950 1 -6.88338e-15 -0.04 2.36905e-29 0.02 0.02
1955 0.5 -0.15 -0.02 0.01125 0.005 0.01625
1960 -0.5 -0.15 0.02 0.01125 0.005 0.01625
1965 -1 6.96665e-15 0.04 2.42671e-29 0.02 0.02
1970 -0.5 0.15 0.02 0.01125 0.005 0.01625
1975 0.5 0.15 -0.02 0.01125 0.005 0.01625
1980 1 -7.02216e-15 -0.04 2.46554e-29 0.02 0.02
1985 0.5 -0.15 -0.02 0.01125 0.005 0.01625
1990 -0.5 -0.15 0.02 0.01125 0.005 0.01625
1995 -1 7.04992e-15 0.04 2.48507e-29 0.02 0.02
2000 -0.5 0.15 0.02 0.01125 0.005 0.01625
2005 0.5 0.15 -0.02 0.01125 0.005 0.01625
2010 1 -7.10543e-15 -0.04 2.52435e-29 0.02 0.02
2015 0.5 -0.15 -0.02 0.01125 0.005 0.01625
2020 -0.5 -0.15 0.02 0.01125 0.005 0.01625
2025 -1 7.16094e-15 0.04 2.56395e-29 0.02 0.02
2030 -0.5 0.15 0.02 0.01125 0.005 0.01625
2035 0.5 0.15 -0.02 0.01125 0.005 0.01625
2040 1 -7.21645e-15 -0.04 2.60386e-29 0.02 0.02
2045 0.5 -0.15 -0.02 0.01125 0.005 0.01625
2050 -0.5 -0.15 0.02 0.01125 0.005 0.01625
2055 -1 7.32747e-15 0.04 2.68459e-29 0.02 0.02
2060 -0.5 0.15 0.02 0.01125 0.005 0.01625
2065 0.5 0.15 -0.02 0.01125 0.005 0.01625
2070 1 -7.38298e-15 -0.04 2.72542e-29 0.02 0.02
2075 0.5 -0.15 -0.02 0.01125 0.005 0.01625
2080 -0.5 -0.15 0.02 0.01125 0.005 0.01625
2085 -1 7.43849e-15 0.04 2.76656e-29 0.02 0.02
2090 -0.5 0.15 0.02 0.01125 0.005 0.01625
2095 0.5 0.15 -0.02 0.01125 0.005 0.01625
2100 1 -7.52176e-15 -0.04 2.82884e-29 0.02 0.02
2105 0.5 -0.15 -0.02 0.01125 0.005 0.01625
2110 -0.5 -0.15 0.02 0.01125 0.005 0.01625
2115 -1 7.54952e-15 0.04 2.84976e-29 0.02 0.02
2120 -0.5 0.15 0.02 0.01125 0.005 0.01625
2125 0.5 0.15 -0.02 0.01125 0.005 0.01625
2130 1 -7.57727e-15 -0.04 2.87075e-29 0.02 0.02
2135 0.5 -0.15 -0.02 0.01125 0.005 0.01625
2140 -0.5 -0.15 0.02 0.01125 0.005 0.01625
2145 -1 7.60503e-15 0.04 2.89182e-29 0.02 0.02
2150 -0.5 0.15 0.02 0.01125 0.005 0.01625
2155 0.5 0.15 -0.02 0.01125 0.005 0.01625
2160 1 -7.68829e-15 -0.04 2.95549e-29 0.02 0.02
2165 0.5 -0.15 -0.02 0.01125 0.005 0.01625
2170 -0.5 -0.15 0.02 0.01125 0.005 0.01625
2175 -1 7.71605e-15 0.04 2.97687e-29 0.02 0.02
2180 -0.5 0.15 0.02 0.01125 0.005 0.01625
2185 0.5 0.15 -0.02 0.01125 0.005 0.01625
2190 1 -7.77156e-15 -0.04 3.01986e-29 0.02 0.02
2195 0.5 -0.15 -0.02 0.01125 0.005 0.01625
2200 -0.5 -0.15 0.02 0.01125 0.005 0.01625
2205 -1 7.85483e-15 0.04 3.08492e-29 0.02 0.02
2210 -0.5 0.15 0.02 0.01125 0.005 0.01625
2215 0.5 0.15 -0.02 0.01125 0.005 0.01625
2220 1 -7.91034e-15 -0.04 3.12867e-29 0.02 0.02
2225 0.5 -0.15 -0.02 0.01125 0.005 0.01625
