STEP ACCRATIO <dR> <dR2> <ENERGY>
52500 0.286052 0.0012332 0.00033939 0.0129586
52600 0.28585 0.00124125 0.000339047 0.0129455
52700 0.285934 0.00123708 0.000339091 0.0129497
52800 0.285828 0.00123299 0.000338981 0.0129466
52900 0.285741 0.00123237 0.00033898 0.0129481
53000 0.285806 0.00123163 0.000338925 0.0129469
53100 0.285851 0.00123117 0.000339059 0.0129533
53200 0.285878 0.00123048 0.000338914 0.0129485
53300 0.285905 0.00122214 0.0003388 0.0129457
53400 0.285987 0.00122505 0.000339333 0.0129667
53500 0.286013 0.00122089 0.000339261 0.0129661
53600 0.285965 0.00121882 0.000339229 0.0129663
53700 0.285954 0.00120633 0.000339168 0.012965
53800 0.285998 0.00122167 0.000339065 0.0129613
53900 0.286043 0.0012211 0.000338876 0.0129544
54000 0.286032 0.00122808 0.000339069 0.0129624
54100 0.286076 0.00122821 0.000338907 0.0129566
54200 0.286065 0.00121928 0.000338904 0.0129584
54300 0.286072 0.00121024 0.000338956 0.0129626
54400 0.286171 0.00122352 0.00033898 0.0129631
54500 0.286068 0.00123176 0.000338749 0.0129541
54600 0.286112 0.00122991 0.000339033 0.0129668
54700 0.285991 0.0012167 0.000339018 0.0129673
54800 0.28598 0.00122472 0.000338751 0.0129572
54900 0.285969 0.00122547 0.000338833 0.0129616
55000 0.285977 0.00122019 0.000338777 0.012961
55100 0.28602 0.00122111 0.000338741 0.0129603
55200 0.285883 0.00121844 0.000338615 0.012956
55300 0.286035 0.00121355 0.000339207 0.0129822
55400 0.286078 0.00121018 0.000339061 0.0129778
55500 0.286085 0.00121646 0.000339263 0.0129856
55600 0.286056 0.00121684 0.000339368 0.0129913
55700 0.286189 0.00121001 0.000339327 0.0129913
55800 0.286142 0.00120303 0.000339115 0.0129843
55900 0.286167 0.00120471 0.000339113 0.0129847
56000 0.286084 0.00120966 0.000339072 0.0129833
56100 0.286056 0.00120786 0.000339141 0.0129872
56200 0.285938 0.00121572 0.000339092 0.0129862
56300 0.286087 0.00122289 0.000339094 0.0129868
56400 0.286041 0.00122401 0.000338939 0.0129812
56500 0.286119 0.00122743 0.000338687 0.0129717
56600 0.285931 0.00124215 0.000338879 0.0129786
56700 0.286009 0.00123866 0.00033869 0.0129722
56800 0.285893 0.00122081 0.000338717 0.012976
56900 0.285988 0.00122426 0.000339017 0.0129886
57000 0.28603 0.00123652 0.000338978 0.0129871
57100 0.28609 0.00124211 0.000338977 0.0129878
57200 0.285991 0.00123751 0.000338771 0.0129809
57300 0.286033 0.00123936 0.00033868 0.0129779
57400 0.28618 0.00124646 0.00033883 0.0129846
57500 0.286099 0.00124456 0.000338834 0.0129867
57600 0.286158 0.0012444 0.000339072 0.0129971
57700 0.286044 0.00125373 0.000339021 0.0129946
57800 0.28612 0.00125154 0.000339049 0.0129975
57900 0.286092 0.00125395 0.000339023 0.0129973
58000 0.285874 0.00125895 0.000338649 0.012983
58100 0.285847 0.00125487 0.000338541 0.0129798
58200 0.285871 0.00124793 0.00033836 0.0129746
58300 0.285981 0.00124863 0.000338439 0.0129787
58400 0.285868 0.00123875 0.000338447 0.012981
58500 0.285961 0.00124021 0.000338356 0.0129778
58600 0.285831 0.00123784 0.000338159 0.0129707
58700 0.285872 0.00124172 0.000338338 0.0129779
58800 0.285879 0.00124812 0.000338838 0.012997
58900 0.285785 0.00124997 0.000338818 0.0129965
59000 0.285809 0.00124791 0.000338608 0.0129888
59100 0.285731 0.00124252 0.000338287 0.012977
59200 0.285586 0.00123546 0.000337967 0.0129654
59300 0.285543 0.00122407 0.000337817 0.0129609
59400 0.285467 0.00121829 0.000337635 0.0129544
59500 0.285457 0.00122313 0.000337555 0.0129516
59600 0.285616 0.00122835 0.000337599 0.0129535
59700 0.285674 0.00121981 0.00033746 0.0129491
59800 0.285748 0.00121019 0.000337582 0.0129555
59900 0.285755 0.00122313 0.000337414 0.0129491
60000 0.285695 0.00123298 0.000337249 0.0129432
60100 0.285619 0.00123398 0.000337031 0.0129352
60200 0.285626 0.00123519 0.000337105 0.0129389
60300 0.2858 0.0012367 0.000337258 0.0129454
60400 0.285807 0.00122999 0.000337106 0.0129406
60500 0.285929 0.00123113 0.00033739 0.0129515
60600 0.285919 0.00123187 0.000337521 0.0129573
60700 0.286025 0.00123595 0.000337326 0.0129502
60800 0.286048 0.00123493 0.000337194 0.0129455
60900 0.286022 0.00123835 0.000337107 0.0129423
61000 0.286241 0.00123764 0.000337332 0.0129518
61100 0.286215 0.00123534 0.000337365 0.0129538
61200 0.286237 0.0012304 0.000337263 0.0129509
61300 0.286194 0.00122897 0.000337483 0.0129597
61400 0.286168 0.0012299 0.000337475 0.0129598
61500 0.286288 0.00123125 0.000337374 0.0129562
61600 0.286408 0.00122815 0.000337221 0.0129509
61700 0.286332 0.00122721 0.000337165 0.0129501
61800 0.286274 0.00122051 0.00033693 0.012942
61900 0.286344 0.00121771 0.000337138 0.0129517
62000 0.286463 0.00121546 0.000337037 0.0129483
62100 0.28634 0.00121513 0.000336915 0.0129439
62200 0.286298 0.00120751 0.000336731 0.0129378
62300 0.286432 0.00119769 0.000336825 0.0129437
62400 0.286438 0.00119564 0.000336658 0.0129379
62500 0.286411 0.00119611 0.000336694 0.0129403
62600 0.286385 0.00119645 0.000336605 0.0129373
62700 0.286391 0.0011927 0.000336511 0.0129345
62800 0.286317 0.00118864 0.000336582 0.0129377
62900 0.286259 0.00118838 0.000336624 0.0129395
63000 0.286218 0.00119383 0.00033648 0.0129344
63100 0.286319 0.00119399 0.000336525 0.0129376
63200 0.286214 0.00119503 0.00033621 0.012926
63300 0.286172 0.00119943 0.000336329 0.0129312
63400 0.286273 0.00120737 0.000336586 0.01294
63500 0.286169 0.00121137 0.000336609 0.0129413
63600 0.286112 0.00121017 0.000336497 0.012937
63700 0.286275 0.0012151 0.000336525 0.0129382
63800 0.286312 0.00121257 0.000336398 0.0129338
63900 0.286334 0.00121781 0.000336442 0.0129354
64000 0.286339 0.0012165 0.000336418 0.0129354
64100 0.286267 0.00121581 0.000336135 0.012925
64200 0.286304 0.0012028 0.000336427 0.0129389
64300 0.286372 0.00120312 0.00033668 0.0129493
64400 0.286315 0.00119525 0.000336722 0.0129526
64500 0.28629 0.00119854 0.000336617 0.0129489
64600 0.286404 0.00120361 0.000337055 0.012965
64700 0.286394 0.0012058 0.000336943 0.012961
64800 0.286369 0.00121176 0.000336987 0.0129627
64900 0.286344 0.001213 0.00033721 0.0129725
65000 0.286273 0.00121422 0.000337009 0.0129654
65100 0.28634 0.00122564 0.000337017 0.0129653
65200 0.286407 0.00122317 0.000337193 0.0129736
65300 0.286397 0.00122387 0.000337385 0.0129827
65400 0.286418 0.00122689 0.000337577 0.0129909
65500 0.286423 0.00122438 0.000337303 0.0129804
65600 0.286459 0.00122617 0.000337038 0.0129702
65700 0.286434 0.00122532 0.000336806 0.0129616
65800 0.286455 0.0012237 0.000336564 0.0129525
65900 0.286414 0.00123163 0.000336531 0.0129516
66000 0.286344 0.0012227 0.000336498 0.0129519
66100 0.28644 0.00121817 0.000336218 0.0129417
66200 0.286491 0.00122001 0.000336563 0.0129552
66300 0.286451 0.00122261 0.000336527 0.0129543
66400 0.286547 0.00123145 0.000336656 0.0129592
66500 0.286597 0.00123397 0.000336715 0.0129614
66600 0.286632 0.00122748 0.000336672 0.0129614
66700 0.286622 0.00122245 0.000336405 0.0129517
66800 0.286642 0.00122344 0.000336561 0.0129582
66900 0.286647 0.00121653 0.000336676 0.0129652
67000 0.286772 0.00121202 0.000336496 0.0129591
67100 0.286792 0.00121775 0.000336611 0.0129636
67200 0.286767 0.00121108 0.000336537 0.0129615
67300 0.286786 0.00121672 0.000336578 0.0129629
67400 0.286761 0.0012217 0.000336715 0.0129673
67500 0.286662 0.0012277 0.000336841 0.0129725
67600 0.286756 0.00122921 0.000336963 0.0129779
67700 0.286894 0.00123217 0.000337356 0.012994
67800 0.286928 0.00123104 0.00033749 0.012999
67900 0.286888 0.001233 0.000337211 0.0129885
68000 0.286805 0.00123083 0.000337015 0.0129807
68100 0.28678 0.00122834 0.000337089 0.0129844
68200 0.286917 0.00122616 0.00033701 0.0129827
68300 0.28698 0.00122594 0.000337096 0.0129863
68400 0.28694 0.00122506 0.000337219 0.0129916
68500 0.286959 0.00122867 0.000337134 0.0129887
68600 0.287051 0.00122894 0.0003373 0.012996
68700 0.287099 0.00122192 0.000337226 0.012994
68800 0.287162 0.00121512 0.000337091 0.0129895
68900 0.287238 0.00121179 0.000336993 0.0129859
69000 0.287242 0.00119781 0.000337083 0.0129917
69100 0.287275 0.00119892 0.000337172 0.0129959
69200 0.287279 0.00119656 0.000336935 0.0129872
69300 0.287254 0.00119856 0.000337033 0.012991
69400 0.287359 0.00120026 0.000337182 0.0129967
69500 0.287406 0.00120502 0.000337077 0.0129928
69600 0.287323 0.00120835 0.000336933 0.0129875
69700 0.287284 0.00121922 0.000336914 0.0129868
69800 0.287317 0.0012179 0.00033715 0.0129975
69900 0.287321 0.00121676 0.000337295 0.0130043
70000 0.287324 0.00122211 0.000337306 0.0130051
70100 0.287243 0.00121817 0.000337371 0.0130084
70200 0.287218 0.00121608 0.000337294 0.0130061
70300 0.287165 0.00122073 0.000337254 0.0130049
70400 0.287127 0.00121771 0.000337279 0.0130064
70500 0.287159 0.00121797 0.00033728 0.0130068
70600 0.287092 0.00122828 0.000337221 0.0130045
70700 0.287096 0.00121911 0.000337028 0.012998
70800 0.2871 0.00121844 0.00033685 0.0129917
70900 0.287161 0.00122375 0.000337126 0.0130026
71000 0.287221 0.00122507 0.000337169 0.0130044
71100 0.287267 0.00121682 0.000337294 0.0130105
71200 0.287285 0.00121828 0.000337501 0.0130203
71300 0.287093 0.00121332 0.000337258 0.0130114
71400 0.287167 0.00121436 0.000337287 0.013013
71500 0.287185 0.00121127 0.000337141 0.0130085
71600 0.287203 0.00120067 0.000336955 0.0130019
71700 0.287067 0.00120171 0.000336862 0.012998
71800 0.287099 0.00120015 0.000336714 0.0129926
71900 0.287047 0.00120956 0.000336704 0.0129919
72000 0.286996 0.00120013 0.000336436 0.0129821
72100 0.287056 0.00119319 0.000336235 0.0129751
72200 0.287087 0.00119599 0.000336284 0.0129769
72300 0.286967 0.00120058 0.000336161 0.0129718
72400 0.286985 0.00119723 0.000336023 0.012967
72500 0.287003 0.00119769 0.000335946 0.0129646
72600 0.286869 0.00118858 0.000335804 0.0129602
72700 0.286764 0.00118251 0.000335751 0.0129591
72800 0.286892 0.00117944 0.00033582 0.0129624
72900 0.286923 0.00118046 0.000335787 0.0129616
73000 0.286859 0.00117629 0.000335617 0.012956
73100 0.286904 0.00118735 0.00033569 0.0129588
73200 0.286895 0.00119021 0.000335675 0.0129579
73300 0.286845 0.00118858 0.000335483 0.012951
73400 0.286863 0.00119171 0.000335323 0.012945
73500 0.286976 0.00118951 0.000335087 0.0129361
73600 0.287007 0.00118464 0.000335217 0.0129422
73700 0.287079 0.00119566 0.000335474 0.0129517
73800 0.287029 0.00119384 0.000335274 0.0129445
73900 0.2871 0.00119568 0.000335322 0.0129463
74000 0.286929 0.00119877 0.000335071 0.0129367
74100 0.286906 0.00120064 0.000334943 0.0129321
74200 0.286937 0.0012076 0.000335148 0.0129395
74300 0.286914 0.00121614 0.00033528 0.0129448
74400 0.286797 0.00121104 0.000335033 0.0129359
74500 0.286855 0.0012135 0.000335249 0.0129447
74600 0.286859 0.00121485 0.000335366 0.0129492
74700 0.286971 0.00121619 0.000335443 0.0129525
74800 0.287042 0.00123185 0.000335542 0.0129557
74900 0.286925 0.00123466 0.000335455 0.0129528
75000 0.286836 0.00123494 0.000335298 0.0129472
75100 0.286761 0.00123601 0.000335161 0.0129422
75200 0.286831 0.00123146 0.000335103 0.0129409
75300 0.286955 0.00123653 0.000335185 0.0129443
75400 0.286919 0.00124215 0.000335062 0.0129396
75500 0.287029 0.00124295 0.000335279 0.012948
75600 0.28698 0.00123954 0.000335054 0.0129399
75700 0.286971 0.00124164 0.000335098 0.0129425
75800 0.287028 0.00123393 0.000335202 0.0129479
75900 0.286979 0.00123902 0.000335189 0.0129476
76000 0.28693 0.00124458 0.000335425 0.012957
76100 0.286974 0.00125018 0.000335379 0.0129553
76200 0.286938 0.0012478 0.000335237 0.0129515
76300 0.286969 0.00124918 0.000335371 0.0129569
76400 0.286933 0.00124517 0.000335329 0.0129564
76500 0.28699 0.00124258 0.000335412 0.0129605
76600 0.286981 0.00124763 0.000335224 0.0129535
76700 0.287024 0.00124529 0.00033513 0.0129508
76800 0.287014 0.00124705 0.000335211 0.0129538
76900 0.286979 0.00124466 0.000334985 0.0129454
77000 0.287087 0.00125185 0.000335637 0.0129706
77100 0.287143 0.00124153 0.000335738 0.0129755
77200 0.28716 0.0012357 0.000335823 0.0129793
77300 0.287163 0.0012381 0.000335931 0.0129834
77400 0.287206 0.00124068 0.000335881 0.0129818
77500 0.287158 0.00123839 0.000335698 0.0129754
77600 0.287071 0.0012384 0.000335466 0.0129665
77700 0.286998 0.00124287 0.000335533 0.0129686
77800 0.286989 0.00124955 0.000335412 0.0129639
77900 0.287057 0.00125092 0.000335358 0.012962
78000 0.287086 0.00125233 0.000335395 0.0129633
78100 0.287115 0.00125703 0.00033537 0.0129625
78200 0.287106 0.0012506 0.000335099 0.0129525
78300 0.287123 0.001255 0.000335336 0.0129616
78400 0.287075 0.001256 0.000335488 0.0129675
78500 0.287041 0.00125214 0.000335564 0.0129715
78600 0.287096 0.00124785 0.000335781 0.0129817
78700 0.287061 0.00124301 0.000335699 0.012979
78800 0.287078 0.00123678 0.0003357 0.0129801
78900 0.287081 0.0012369 0.000335743 0.0129816
79000 0.286996 0.00124078 0.000335827 0.0129854
79100 0.286988 0.00124431 0.000335943 0.0129897
79200 0.287004 0.00124049 0.000336157 0.0129987
79300 0.286983 0.00124328 0.000336104 0.0129967
79400 0.286923 0.00123997 0.000336067 0.0129964
79500 0.287003 0.00124212 0.000335935 0.0129915
79600 0.287057 0.00123762 0.000335778 0.0129859
79700 0.287035 0.0012421 0.000335622 0.0129801
79800 0.286926 0.0012394 0.000335667 0.012983
79900 0.286955 0.00123952 0.000335449 0.0129748
80000 0.286971 0.0012452 0.000335352 0.0129711
80100 0.287038 0.00124359 0.000335388 0.0129723
80200 0.286942 0.00124911 0.000335332 0.01297
80300 0.286908 0.00125538 0.000335287 0.0129681
80400 0.286986 0.001253 0.000335359 0.012971
80500 0.286965 0.00124927 0.000335292 0.0129682
80600 0.286994 0.00125051 0.000335392 0.0129722
80700 0.287022 0.00125113 0.0003355 0.012976
80800 0.287026 0.00124774 0.00033532 0.0129694
80900 0.286956 0.0012524 0.000335221 0.0129655
81000 0.286959 0.00125405 0.000335187 0.0129647
81100 0.287 0.00124432 0.000335142 0.0129642
81200 0.286967 0.00124802 0.000335114 0.0129631
81300 0.286958 0.00124239 0.000335108 0.0129645
81400 0.286962 0.00125737 0.000335488 0.0129781
81500 0.28699 0.00126671 0.000335323 0.0129713
81600 0.286957 0.00126486 0.000335249 0.012969
81700 0.286839 0.00126404 0.000335247 0.0129697
81800 0.286769 0.00126098 0.000335279 0.0129713
81900 0.286871 0.00126794 0.000335956 0.0129958
82000 0.286814 0.00126262 0.000335803 0.0129905
82100 0.286878 0.00126002 0.000335716 0.0129875
82200 0.286919 0.00125774 0.000335636 0.0129851
82300 0.286971 0.00125229 0.00033559 0.0129842
82400 0.286926 0.00126075 0.000335671 0.0129874
82500 0.286966 0.00125977 0.000335704 0.0129888
82600 0.287018 0.00126562 0.000336 0.0130007
82700 0.286998 0.00126967 0.000335987 0.0130005
82800 0.287158 0.00125817 0.000336433 0.0130209
82900 0.287101 0.00125126 0.00033651 0.0130247
83000 0.287117 0.00125287 0.000336331 0.0130181
83100 0.28712 0.00125409 0.000336126 0.0130102
83200 0.287112 0.00125539 0.000336218 0.0130143
83300 0.287127 0.00124917 0.000336042 0.0130081
83400 0.287035 0.00124731 0.000335732 0.0129963
83500 0.287038 0.00125277 0.000335825 0.0129998
83600 0.287114 0.00125607 0.000335901 0.0130035
83700 0.287189 0.00125656 0.000335897 0.0130037
83800 0.287204 0.00125849 0.000335756 0.0129984
83900 0.287196 0.00125604 0.000335583 0.0129921
84000 0.287211 0.00125966 0.000335547 0.0129905
84100 0.287226 0.00126129 0.000335465 0.0129876
84200 0.287206 0.001256 0.000335523 0.0129899
84300 0.287221 0.00126397 0.000335638 0.0129937
84400 0.287271 0.00126006 0.000335554 0.0129907
84500 0.287298 0.00125718 0.00033555 0.0129915
84600 0.287313 0.00125646 0.000335648 0.0129955
84700 0.287328 0.00126297 0.000335684 0.0129967
84800 0.287379 0.00126436 0.000335687 0.0129974
84900 0.287323 0.00126774 0.0003355 0.0129903
85000 0.287267 0.00126341 0.000335358 0.0129853
85100 0.287294 0.00126621 0.000335229 0.0129801
85200 0.287321 0.00126164 0.000335503 0.012992
85300 0.287289 0.00126088 0.000335487 0.0129918
85400 0.287362 0.00125969 0.000335592 0.0129964
85500 0.28733 0.00126146 0.000335604 0.0129967
85600 0.287321 0.00126224 0.000335474 0.0129921
85700 0.287313 0.00126962 0.00033558 0.012996
85800 0.287374 0.00126285 0.000335579 0.0129974
85900 0.287447 0.00127158 0.00033581 0.0130062
86000 0.287473 0.00127669 0.000335849 0.0130078
86100 0.287546 0.00127923 0.000335808 0.0130063
86200 0.287572 0.00127963 0.000335783 0.0130056
86300 0.287529 0.00128 0.000335642 0.0130002
86400 0.287543 0.00127454 0.000335651 0.0130014
86500 0.287511 0.00127184 0.000335389 0.0129915
86600 0.287514 0.00126682 0.000335258 0.0129869
86700 0.28754 0.00126806 0.000335244 0.012987
86800 0.287474 0.00126869 0.000335246 0.0129877
86900 0.287488 0.00126788 0.000335158 0.0129843
87000 0.287479 0.00127325 0.000335211 0.0129866
87100 0.28754 0.00126726 0.000335223 0.0129878
87200 0.287565 0.00126467 0.000335154 0.0129855
87300 0.287626 0.00126566 0.000335245 0.0129891
87400 0.287674 0.00126828 0.000335285 0.0129905
87500 0.287722 0.00126816 0.000335312 0.0129923
87600 0.287714 0.00126587 0.000335154 0.0129869
87700 0.287728 0.00126276 0.000335134 0.012987
87800 0.287696 0.00126227 0.000334995 0.012982
87900 0.287778 0.00126219 0.000334971 0.0129816
88000 0.287781 0.00126407 0.000334918 0.0129801
88100 0.287795 0.00126751 0.000334913 0.0129802
88200 0.28774 0.00126219 0.000334861 0.0129787
88300 0.287732 0.00126084 0.000334938 0.0129829
88400 0.287746 0.00126099 0.000334884 0.0129811
88500 0.287703 0.00126115 0.00033464 0.0129719
88600 0.287751 0.00125921 0.000334662 0.0129736
88700 0.28781 0.00125433 0.000334678 0.0129752
88800 0.287913 0.00125118 0.000334622 0.0129735
88900 0.28795 0.00125304 0.000334626 0.0129741
89000 0.287918 0.00125301 0.00033457 0.0129725
89100 0.287887 0.00126147 0.000334585 0.012973
89200 0.288012 0.00126369 0.000334811 0.0129819
89300 0.288015 0.00126156 0.000334733 0.0129789
89400 0.288017 0.00126965 0.000334932 0.012986
89500 0.288153 0.00126666 0.000335009 0.0129895
89600 0.288122 0.00126338 0.000334871 0.0129845
89700 0.288146 0.00125917 0.000334747 0.0129803
89800 0.288204 0.00125605 0.000334776 0.0129824
89900 0.288161 0.00126318 0.000334927 0.0129876
90000 0.288152 0.00126274 0.000334934 0.0129884
90100 0.288177 0.00126304 0.000334997 0.0129917
90200 0.288223 0.00125981 0.000334924 0.0129893
90300 0.288147 0.00125502 0.000335009 0.0129941
90400 0.288161 0.00125885 0.000334984 0.0129933
90500 0.28814 0.00125736 0.000335091 0.0129988
90600 0.288165 0.00125492 0.000334929 0.012993
90700 0.288145 0.00125583 0.000334896 0.0129916
90800 0.288158 0.00125328 0.00033489 0.0129917
90900 0.288259 0.00125251 0.00033491 0.0129934
91000 0.288294 0.00126082 0.000334989 0.012996
91100 0.288383 0.00126091 0.000335045 0.0129977
91200 0.288385 0.00126625 0.000335014 0.0129964
91300 0.288463 0.00126741 0.000334979 0.0129956
91400 0.288443 0.0012696 0.00033481 0.012989
91500 0.288554 0.00127071 0.000334855 0.0129913
91600 0.288589 0.00126791 0.000334959 0.0129959
91700 0.288525 0.00126378 0.00033477 0.0129886
91800 0.288526 0.00126381 0.000334755 0.012988
91900 0.288495 0.00126802 0.000334923 0.0129943
92000 0.288486 0.00126653 0.000334829 0.012991
92100 0.288498 0.00126843 0.000335017 0.0129984
92200 0.288565 0.00126992 0.000335046 0.0129998
92300 0.288437 0.00127141 0.000334846 0.012992
92400 0.288438 0.00126536 0.000334785 0.0129901
92500 0.288397 0.00127629 0.00033495 0.012996
92600 0.28828 0.00127733 0.000334928 0.0129953
92700 0.28826 0.00128089 0.000334788 0.0129898
92800 0.288316 0.00128506 0.000334849 0.0129924
92900 0.288232 0.00128981 0.000334604 0.0129829
93000 0.28819 0.00128391 0.000334596 0.0129831
93100 0.288214 0.00128194 0.00033453 0.0129811
93200 0.288205 0.00128521 0.00033467 0.0129865
93300 0.288196 0.00128489 0.000334565 0.0129828
93400 0.28822 0.00128528 0.000334487 0.01298
93500 0.288189 0.00128505 0.000334405 0.0129773
93600 0.288127 0.00127994 0.000334317 0.0129742
93700 0.288044 0.00128645 0.000334274 0.0129722
93800 0.288035 0.0012855 0.000334084 0.0129651
93900 0.288059 0.0012842 0.000333932 0.0129594
94000 0.288018 0.00127924 0.000333953 0.0129613
94100 0.288052 0.00128572 0.000333945 0.0129611
94200 0.288022 0.00127949 0.000333936 0.0129619
94300 0.287908 0.00127123 0.00033409 0.0129684
94400 0.287878 0.00127346 0.000333925 0.0129618
94500 0.287859 0.00127017 0.000334023 0.0129669
94600 0.28783 0.00126957 0.000334132 0.0129714
94700 0.287779 0.0012706 0.000334258 0.0129759
94800 0.287803 0.00126758 0.000334443 0.0129826
